STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        691;20230410;   10;  16.3;   6.6;    9;   5.3;   6;    8.200;-999;   7.8;   8.3; 1016.10;   11.6;   63.00;   17.3;    4.9;    3.4;eor
        691;20230411;   10;  19.4;   5.7;    9;   2.5;   6;    4.400;-999;   5.7;   8.7; 1008.60;    7.4;   84.00;   11.7;    3.4;    0.3;eor
        691;20230412;   10;  15.8;   4.4;    9;   6.8;   6;    0.300;-999;   6.6;   8.6; 1000.00;    6.8;   86.00;   10.6;    2.8;    0.6;eor
        691;20230413;   10;  14.6;   4.5;    9;   1.9;   6;    3.100;-999;   5.8;   8.5; 1001.50;    7.1;   85.00;   11.8;    2.5;   -0.3;eor
        691;20230414;   10;   8.6;   2.8;    9;   0.3;   6;   10.200;-999;   4.2;   8.1; 1009.60;    8.5;   75.00;   14.9;    0.4;   -2.2;eor
        691;20230415;   10;   9.3;   4.3;    9;   4.2;   6;    0.200;-999;   7.8;  10.1; 1012.10;    9.4;   86.00;   13.1;    6.6;    4.8;eor
        691;20230416;   10;   8.9;   4.0;    9;   0.0;   6;    0.000;-999;   8.0;   9.8; 1021.70;   10.2;   79.00;   12.6;    8.1;    7.2;eor
        691;20230417;   10;  11.7;   4.3;    9;   0.0;   6;    8.800;-999;   4.6;   8.3; 1026.40;   10.9;   65.00;   16.6;    7.2;    5.6;eor
        691;20230418;   10;  12.5;   6.0;    9;   0.0;   0;    7.400;-999;   5.6;   8.1; 1029.30;    9.5;   68.00;   12.8;    5.9;    5.4;eor
        691;20230419;   10;  15.8;   6.5;    9;   0.2;   6;   12.300;-999;   3.7;   5.5; 1027.50;    9.1;   50.00;   14.2;    3.1;    0.3;eor
        691;20230420;   10;  17.5;   5.7;    9;   0.0;   6;    1.800;-999;   7.4;   8.4; 1020.60;    8.3;   77.00;   12.3;    5.7;    4.5;eor
        691;20230421;   10;  15.6;   6.3;    9;   0.0;   0;   13.100;-999;   0.8;   8.7; 1015.00;   14.5;   56.00;   21.0;    7.5;    5.9;eor
        691;20230422;   10;  14.6;   4.8;    9;   0.7;   6;    9.300;-999;   6.0;  11.4; 1007.10;   16.2;   63.00;   23.2;   10.5;    8.7;eor
        691;20230423;   10;  10.5;   3.5;    9;   4.5;   6;    5.300;-999;   6.8;  11.5; 1004.40;   12.7;   79.00;   18.7;    8.7;    8.2;eor
        691;20230424;   10;  16.5;   6.5;    9;  10.1;   6;    0.000;-999;   7.8;   9.9; 1001.30;    9.7;   82.00;   11.8;    6.7;    6.3;eor
        691;20230425;   10;  18.7;   6.1;    9;   0.8;   6;    5.800;-999;   5.5;   7.0; 1010.90;    6.2;   74.00;   10.4;    1.9;    0.1;eor
        691;20230426;   10;  11.3;   4.2;    9;   0.0;   6;    3.300;-999;   5.9;   6.7; 1017.10;    5.2;   76.00;    9.0;    0.9;   -1.6;eor
        691;20230427;   10;   7.7;   2.4;    9;   0.0;   0;    8.400;-999;   5.3;   6.6; 1019.80;    6.7;   70.00;   12.5;   -0.3;   -3.0;eor
        691;20230428;   10;  10.1;   4.1;    9;   4.0;   6;    0.600;-999;   8.0;   9.2; 1011.90;    9.5;   77.00;   15.3;    3.8;    2.5;eor
        691;20230429;   10;  11.7;   4.7;    9;   0.0;   0;    7.100;-999;   4.4;   9.4; 1017.30;   10.1;   76.00;   14.7;    4.1;    1.1;eor
        691;20230430;   10;   6.2;   1.9;    9;   0.0;   0;   13.300;-999;   3.2;   7.7; 1022.90;    8.9;   70.00;   15.5;    1.0;   -0.7;eor
        691;20230501;   10;   8.7;   2.9;    9;   0.0;   6;   10.200;-999;   8.0;   8.7; 1015.40;   11.9;   63.00;   19.6;    4.3;    1.0;eor
        691;20230502;   10;  12.7;   5.4;    9;   0.0;   6;    1.400;-999;   7.0;   7.8; 1023.40;    8.3;   71.00;   11.1;    2.9;   -0.3;eor
        691;20230503;   10;   9.1;   2.4;    9;   0.0;   0;    8.500;-999;   6.5;   7.2; 1028.20;    8.4;   68.00;   13.7;    1.9;   -0.9;eor
        691;20230504;   10;   9.6;   4.1;    9;   0.0;   0;   12.500;-999;   8.0;   8.1; 1021.80;   11.7;   61.00;   18.4;    2.8;    0.4;eor
        691;20230505;   10;  10.3;   3.8;    9;  12.1;   6;    4.000;-999;   7.6;  11.2; 1016.20;   12.8;   76.00;   18.4;    8.1;    6.6;eor
        691;20230506;   10;   9.6;   3.0;    9;   0.0;   0;    3.500;-999;   7.7;  12.3; 1017.60;   12.9;   83.00;   17.2;    9.7;    8.6;eor
        691;20230507;   10;  10.8;   5.6;    9;   0.0;   6;    4.900;-999;   7.9;  10.3; 1020.80;   11.6;   76.00;   15.8;    8.8;    8.1;eor
        691;20230508;   10;  11.3;   5.0;    9;   0.0;   0;   11.900;-999;   5.4;  10.3; 1021.70;   14.2;   64.00;   20.3;    7.8;    6.5;eor
        691;20230509;   10;  11.7;   4.7;    9;   1.0;   6;    8.200;-999;   7.1;  12.3; 1012.70;   16.1;   67.00;   21.8;   10.1;    8.8;eor
        691;20230510;   10;  10.8;   3.3;    9;   4.0;   6;    2.600;-999;   7.7;  12.6; 1009.50;   13.9;   79.00;   16.6;   10.6;    9.6;eor
        691;20230511;   10;   7.5;   2.7;    9;   4.0;   6;    0.000;-999;   7.9;  13.6; 1014.90;   13.1;   90.00;   15.1;   10.8;    9.9;eor
        691;20230512;   10;  11.3;   3.5;    9;   0.0;   0;    8.100;-999;   5.1;  11.9; 1018.40;   16.7;   66.00;   22.8;    9.9;    8.1;eor
        691;20230513;   10;  10.1;   3.2;    9;   0.0;   0;   13.400;-999;   0.7;  10.0; 1020.50;   16.6;   55.00;   22.9;    9.3;    5.9;eor
        691;20230514;   10;   9.3;   2.4;    9;   0.4;   6;    9.500;-999;   7.0;  10.7; 1017.00;   15.6;   62.00;   21.6;    7.5;    4.6;eor
        691;20230515;   10;  12.7;   5.0;    9;   0.0;   6;   13.300;-999;   4.4;  11.7; 1012.20;   13.4;   77.00;   19.7;    6.3;    5.1;eor
        691;20230516;   10;  16.5;   6.1;    9;   0.7;   6;    6.800;-999;   6.5;   9.1; 1017.70;   10.4;   73.00;   13.5;    7.5;    6.6;eor
        691;20230517;   10;  12.3;   5.3;    9;   0.0;   6;    2.000;-999;   6.0;   7.4; 1025.40;    9.0;   65.00;   12.4;    6.3;    4.0;eor
        691;20230518;   10;   8.9;   2.6;    9;   0.0;   0;    9.600;-999;   4.2;   7.6; 1028.40;   10.6;   60.00;   16.0;    5.7;    3.1;eor
        691;20230519;   10;   9.3;   3.4;    9;   0.0;   0;    8.700;-999;   6.0;   9.1; 1026.50;   13.2;   62.00;   19.7;    5.3;    1.9;eor
        691;20230520;   10;  11.8;   5.5;    9;   0.9;   6;    7.800;-999;   7.7;  10.3; 1023.90;   14.5;   62.00;   18.5;    9.3;    8.1;eor
        691;20230521;   10;   8.4;   3.7;    9;   0.0;   0;    2.900;-999;   7.8;  14.6; 1017.40;   18.4;   69.00;   25.9;   11.3;   10.3;eor
        691;20230522;   10;   8.4;   3.4;    9;   3.1;   6;    2.800;-999;   7.0;  16.0; 1013.70;   19.0;   73.00;   24.5;   13.9;   13.6;eor
        691;20230523;   10;  15.6;   7.2;    9;   0.0;   6;    3.300;-999;   6.5;  11.0; 1017.80;   12.1;   78.00;   14.7;    6.3;    4.5;eor
        691;20230524;   10;   9.3;   4.3;    9;   0.0;   6;    0.100;-999;   7.3;  10.2; 1022.40;   10.5;   80.00;   13.5;    5.8;    4.0;eor
        691;20230525;   10;  11.0;   4.2;    9;   0.0;   0;    8.700;-999;   4.4;  10.2; 1026.80;   12.1;   73.00;   16.4;    8.6;    5.9;eor
        691;20230526;   10;  10.6;   4.6;    9;   0.0;   0;   10.700;-999;   3.2;   9.3; 1029.70;   11.5;   69.00;   16.1;    7.2;    5.5;eor
        691;20230527;   10;   9.3;   2.0;    9;   0.0;   0;   14.200;-999;   0.6;  10.9; 1026.20;   14.6;   68.00;   21.8;    5.7;    2.9;eor
        691;20230528;   10;  11.5;   3.8;    9;   0.0;   0;   13.700;-999;   2.6;  11.6; 1021.40;   15.5;   68.00;   22.1;    9.1;    6.3;eor
        691;20230529;   10;  11.3;   5.0;    9;   0.0;   0;   14.400;-999;   5.7;   9.6; 1024.60;   12.5;   67.00;   17.4;    8.3;    7.1;eor
        691;20230530;   10;   7.9;   3.3;    9;   0.0;   6;    0.200;-999;   6.6;  11.3; 1026.40;   12.7;   77.00;   16.6;    6.5;    4.9;eor
        691;20230531;   10;   9.6;   3.6;    9;   0.0;   6;   14.000;-999;   6.1;  12.0; 1025.00;   14.8;   73.00;   22.3;    7.6;    3.0;eor
        691;20230601;   10;  10.8;   5.8;    9;   0.0;   6;    0.200;-999;   7.9;  10.7; 1021.00;   11.9;   77.00;   14.0;    9.8;    9.5;eor
        691;20230602;   10;   9.9;   3.9;    9;   0.0;   0;    7.100;-999;   4.8;  10.1; 1021.00;   14.5;   62.00;   19.9;    8.7;    4.6;eor
        691;20230603;   10;  10.8;   3.5;    9;   0.0;   0;   15.900;-999;   1.3;   8.3; 1023.10;   14.8;   52.00;   20.6;    5.5;    0.5;eor
        691;20230604;   10;  10.3;   3.4;    9;   0.0;   0;   15.200;-999;   1.0;  10.2; 1022.50;   15.3;   61.00;   22.2;    9.1;    4.9;eor
        691;20230605;   10;  11.7;   3.7;    9;   0.0;   0;   14.800;-999;   0.2;  12.2; 1021.50;   16.1;   69.00;   24.1;    9.3;    8.1;eor
        691;20230606;   10;  10.6;   4.3;    9;   0.0;   0;   15.600;-999;   0.2;  13.0; 1020.30;   17.1;   69.00;   25.0;   11.2;    9.5;eor
        691;20230607;   10;   9.3;   3.7;    9;   0.0;   0;   13.800;-999;   2.6;  12.6; 1020.10;   16.3;   70.00;   23.9;   10.7;    8.9;eor
        691;20230608;   10;   8.7;   3.7;    9;   0.0;   0;   13.400;-999;   2.4;  13.0; 1017.80;   17.8;   66.00;   26.2;   10.3;    9.9;eor
        691;20230609;   10;  10.3;   4.0;    9;   0.0;   0;   15.600;-999;   2.3;  11.7; 1016.50;   21.2;   51.00;   29.0;   12.7;   10.8;eor
        691;20230610;   10;  10.5;   3.6;    9;   0.0;   0;   12.300;-999;   2.1;  13.7; 1017.60;   20.5;   60.00;   29.0;   12.5;   11.0;eor
        691;20230611;   10;   9.6;   4.3;    9;   0.0;   0;   14.500;-999;   2.5;  12.4; 1018.20;   22.8;   47.00;   29.7;   15.8;   12.9;eor
        691;20230612;   10;  10.3;   4.1;    9;   0.0;   0;   15.400;-999;   0.5;  11.1; 1017.40;   21.8;   46.00;   28.5;   13.2;    9.2;eor
        691;20230613;   10;  12.0;   4.4;    9;   0.0;   0;   15.800;-999;   0.0;   9.2; 1016.20;   20.3;   40.00;   26.5;   13.4;    8.7;eor
        691;20230614;   10;  11.8;   4.4;    9;   0.0;   0;   11.500;-999;   1.7;  11.5; 1018.80;   19.7;   52.00;   25.6;   12.9;   10.4;eor
        691;20230615;   10;  11.0;   3.6;    9;   0.0;   4;   10.900;-999;   3.9;  10.8; 1019.20;   19.7;   49.00;   25.7;   12.1;    8.4;eor
        691;20230616;   10;  11.1;   4.2;    9;   0.0;   6;    9.200;-999;   5.9;  14.2; 1016.40;   18.3;   69.00;   25.5;   11.5;    8.7;eor
        691;20230617;   10;   7.2;   2.8;    9;   0.0;   0;    9.500;-999;   3.1;  15.3; 1014.30;   19.0;   72.00;   26.3;   12.4;    9.3;eor
        691;20230618;   10;   5.7;   1.8;    9;   0.1;   6;   14.100;-999;   4.2;  13.5; 1013.00;   21.7;   57.00;   29.0;   10.2;    8.1;eor
        691;20230619;   10;  11.1;   4.2;    9;   0.0;   4;    6.400;-999;   6.8;  15.8; 1011.20;   23.1;   56.00;   28.2;   17.5;   16.0;eor
        691;20230620;   10;  19.0;   3.6;    9;  38.4;   6;    4.900;-999;   7.6;  18.7; 1011.90;   22.0;   72.00;   27.9;   15.7;   13.5;eor
        691;20230621;   10;   9.8;   3.9;    9;   0.0;   0;   10.200;-999;   4.4;  18.1; 1015.10;   21.9;   71.00;   27.1;   16.3;   14.7;eor
        691;20230622;   10;  14.4;   3.6;    9;  52.6;   6;    6.300;-999;   7.3;  18.1; 1016.60;   20.9;   74.00;   27.4;   15.0;   13.1;eor
        691;20230623;   10;  15.4;   4.9;    9;   2.4;   6;    6.000;-999;   6.5;  17.0; 1019.60;   19.0;   79.00;   25.0;   14.8;   12.9;eor
        691;20230624;   10;   8.6;   2.2;    9;   0.0;   0;   10.100;-999;   4.1;  16.1; 1022.90;   20.7;   69.00;   27.3;   11.8;   10.2;eor
        691;20230625;   10;   6.7;   2.2;    9;   0.0;   0;   14.500;-999;   0.9;  17.9; 1017.30;   24.0;   63.00;   29.5;   15.0;   13.0;eor
        691;20230626;   10;  14.6;   5.5;    9;   1.6;   6;   10.500;-999;   3.6;  16.4; 1013.80;   20.3;   69.00;   25.9;   12.7;   10.7;eor
        691;20230627;   10;  15.4;   5.6;    9;   2.3;   6;   12.100;-999;   1.4;  12.6; 1016.90;   17.1;   67.00;   23.4;   10.4;    8.6;eor
        691;20230628;   10;   8.2;   2.9;    9;   0.1;   6;    6.600;-999;   6.6;  14.6; 1017.10;   17.5;   74.00;   21.5;   10.1;    8.6;eor
